time a_x a_y a_z m_x m_y m_z baro
113820 3.0434710 -0.7014413 -9.2272620 -17.4016720 14.5434880 39.3650800 966.8261377
113850 3.1641201 -0.7243437 -8.9541545 -17.3078535 14.6934895 39.4590300 966.8284431
113880 3.2847693 -0.7472461 -8.6810470 -17.2140350 14.8434910 39.5529800 966.8307485
113910 3.6143840 -0.5002597 -8.5993180 -17.4016720 15.0434880 39.0832520 966.8330538
113940 3.6720140 -0.3382965 -8.9644090 -17.1202090 14.1434940 39.2711330 966.8353592
113970 3.8378692 -0.4227209 -8.9380640 -17.0263820 14.5434880 39.3650800 966.8376646
114000 3.9169047 -0.6221063 -9.1208330 -16.2758180 13.8434910 39.7408750 966.8399700
114030 4.1845484 -0.4561015 -9.0747290 -17.0263820 14.1434940 39.6469270 966.8456886
114060 4.2840164 -0.5811665 -9.1103550 -17.1202085 14.3434910 39.5060035 966.8514071
114090 4.3834844 -0.7062314 -9.1459810 -17.2140350 14.5434880 39.3650800 966.8571257
114120 4.3424697 -0.7515871 -9.3714120 -16.8387450 14.1434940 40.1166700 966.8628443
114150 4.2662783 -0.6535410 -9.7403950 -16.9325710 13.8434910 40.3045500 966.8685629
114180 4.2724156 -0.6753955 -10.0111820 -17.3078460 13.8434910 40.3045500 966.8742814
114210 4.2438250 -0.7066805 -10.0020500 -18.0584260 13.4434970 39.9287570 966.8800000
114240 4.3292970 -0.7077283 -9.5553800 -18.3398900 13.3434910 40.1166700 966.8642800
114270 4.4182122 -0.6815327 -9.6789480 -18.2460710 13.1934895 40.0227135 966.8485600
114300 4.5071273 -0.6553372 -9.8025160 -18.1522520 13.0434880 39.9287570 966.8328400
114330 4.1255710 -0.6948550 -9.8773600 -18.0584260 12.8434910 40.2106000 966.8171200
114360 3.8812788 -0.9756710 -9.5184060 -18.4337000 13.1434940 39.9287570 966.8014000
114390 3.6010616 -0.9568103 -9.5715460 -18.0584260 13.1434940 40.7742920 966.7856800
114420 3.2539334 -1.2099339 -9.9360380 -17.6831510 13.3434910 40.3985000 966.7699600
114450 3.0620325 -1.2298425 -9.3880270 -18.1522520 13.3434910 40.9621900 966.7916267
114480 2.9732670 -1.1425740 -9.0938890 -18.5275270 13.1434940 40.5863950 966.8132933
114510 2.9452004 -1.2023746 -9.0389530 -18.4337085 12.8434910 40.7273100 966.8349600
114540 2.9171338 -1.2621753 -8.9840170 -18.3398900 12.5434880 40.8682250 966.8566267
114570 2.7987300 -1.1094928 -9.2471700 -17.4016720 11.7434845 41.0561370 966.8782933
114600 2.6258395 -1.1539503 -9.5942980 -17.6831510 11.8434910 40.7742920 966.8999600
114630 2.9147387 -1.0575508 -9.7065650 -17.5893100 11.5434880 41.4319150 966.8813886
114660 3.0585897 -0.9710307 -9.2161850 -17.4016720 10.8434910 42.3713840 966.8628171
114690 3.2145653 -0.9882449 -9.1897645 -17.0263825 10.9434895 41.9486240 966.8442457
114720 3.3705409 -1.0054592 -9.1633440 -16.6510930 11.0434880 41.5258640 966.8256743
114750 3.5838473 -0.7018904 -8.8903120 -16.7449340 10.5434880 41.9956050 966.8071029
114780 3.8652620 -0.7433542 -8.9292320 -16.9325710 10.2434845 42.4653320 966.7885314
114810 3.8297858 -0.8240364 -9.2351950 -16.6510930 9.5434880 42.5592800 966.7699600
114840 3.9261854 -0.7083270 -9.4588300 -16.6510930 9.1434940 42.4653320 966.7742514
114870 4.0293210 -0.7768844 -9.6915960 -16.7449340 8.2434845 42.9350740 966.7785429
114900 4.2882824 -0.6692583 -9.7059660 -17.4016720 7.4434967 42.6532300 966.7828343
114930 4.2511597 -0.6484516 -9.7509475 -17.4485775 7.3434906 42.4183585 966.7871257
114960 4.2140370 -0.6276448 -9.7959290 -17.4954830 7.2434845 42.1834870 966.7914171
114990 4.1697290 -0.6297405 -10.0947075 -17.8707890 6.8434906 42.6532300 966.7957086
115020 4.3291473 -0.7367679 -9.9834890 -18.2460630 6.6434937 41.8076930 966.8000000
115050 4.1568556 -0.9141491 -9.7875470 -18.9028170 6.4434967 42.4653320 966.8016667
115080 3.5233731 -0.7990384 -10.2321220 -18.9028170 6.9434967 42.6532300 966.8033333
115110 3.3367862 -0.7958201 -10.1994150 -18.7620925 6.6934967 42.6532300 966.8050000
115140 3.1501992 -0.7926018 -10.1667080 -18.6213680 6.4434967 42.6532300 966.8066667
115170 3.0494585 -0.5209168 -9.8129940 -19.0904700 6.3434906 42.4653320 966.8083333
115200 3.1518457 -0.3162923 -9.3765010 -19.4657440 5.6434937 42.7471600 966.8100000
115230 3.2936010 -0.0740959 -8.9986870 -19.6533970 5.9434967 42.4653320 966.8085714
115260 3.2700999 -0.1230441 -9.0769740 -19.7472230 5.6434937 42.9350740 966.8071429
115290 2.9493170 -0.2297722 -9.6115130 -19.8410340 5.8434906 42.9350740 966.8057143
115320 2.8830047 -0.2700385 -9.7348570 -19.6533970 5.2434845 43.0290070 966.8042857
115350 2.8333829 -0.4524342 -9.8451775 -19.7003100 5.5434876 42.8880835 966.8028571
115380 2.7837610 -0.6348299 -9.9554980 -19.7472230 5.8434906 42.7471600 966.8014286
115410 3.0532007 -0.5638774 -9.4672130 -19.9348600 5.5434875 43.0290070 966.8000000
115440 3.5286121 -0.3180885 -8.7106860 -20.2163240 5.6434937 42.5592800 966.8014286
115470 3.6140845 -0.0092807 -8.4244810 -20.8730770 5.4434967 42.7471600 966.8028571
115500 3.6305501 -0.0142204 -8.7750520 -20.4039610 5.0434875 42.8411250 966.8042857
115530 3.6908000 -0.2082170 -8.7710105 -20.4039610 5.1934891 42.7941425 966.8057143
115560 3.7510498 -0.4022136 -8.7669690 -20.4039610 5.3434906 42.7471600 966.8071429
115590 3.8839731 -0.7081773 -9.0997270 -21.0607150 6.1434937 42.4653320 966.8085714
115620 4.2477170 -0.7506889 -9.4438610 -21.8112950 6.1434937 41.9956050 966.8100000
115650 4.4116260 -0.7214996 -9.2696240 -22.1865700 6.2434845 42.1834870 966.8042800
115680 4.3640250 -0.6089337 -9.7397960 -22.4680480 5.8434906 41.8076930 966.7985600
115710 4.2219706 -0.6454577 -9.9784000 -23.0309750 5.7434845 41.5258640 966.7928400
115740 4.1794586 -0.6236032 -9.8797550 -24.1568300 5.8434906 40.6803440 966.7871200
115770 4.0918159 -0.6661896 -9.8459255 -24.7666780 5.9934921 40.9621820 966.7814000
115800 4.0041733 -0.7087761 -9.8120960 -25.3765260 6.1434937 41.2440200 966.7756800
115830 3.9227426 -0.6442602 -9.9251110 -25.3765260 6.2434845 40.3045500 966.7699600
115860 3.7796402 -0.5292993 -10.3057690 -25.9394380 6.3434906 40.4924470 966.7799600
115890 3.5540593 -0.5224136 -9.9703170 -26.6900180 6.6434937 40.6803440 966.7899600
115920 3.4301171 -0.4721182 -9.9062500 -26.7838440 7.0434875 40.0227200 966.7999600
115950 3.4193396 -0.5245093 -9.7793140 -26.7369310 7.2934875 39.7408750 966.8099600
115980 3.4085620 -0.5769003 -9.6523780 -26.6900180 7.5434875 39.4590300 966.8199600
116010 3.2581246 -0.5153782 -9.3509040 -27.0653230 7.9434967 38.8014070 966.8299600
116040 3.0413754 -0.7044351 -9.2546550 -27.4405980 8.3434910 39.3650800 966.8399600
116070 2.9325516 -1.0767109 -9.3086930 -26.9714810 7.9434967 38.9892900 966.8499600
116100 2.7461894 -1.0517130 -9.5106230 -26.9714810 8.5434880 39.1772000 966.8599600
116130 2.7360106 -0.9166937 -9.7302160 -27.1591340 8.9434970 38.4256130 966.8699600
116160 2.8421399 -0.9789642 -9.6588895 -27.3936845 8.9434970 38.5195615 966.8799600
116190 2.9482691 -1.0412347 -9.5875630 -27.6282350 8.9434970 38.6135100 966.8899600
116220 3.1157708 -0.9315129 -9.1780140 -27.4405980 8.9434970 39.0832520 966.8999600
116250 3.4084122 -0.6433621 -8.8822290 -27.3467710 9.1434940 38.8014070 966.8982917
116280 3.6037560 -0.4525090 -8.7525990 -27.4405980 8.9434970 38.6135100 966.8966233
116310 4.0966810 -0.4758604 -8.4036740 -28.0035400 9.5434880 38.8014070 966.8949550
116340 4.1685314 -0.5652246 -9.0720350 -27.8158720 9.7434845 38.8014070 966.8932867
116370 4.1051382 -0.6352789 -9.4029965 -27.9566115 9.8434908 38.3316735 966.8916183
116400 4.0417450 -0.7053332 -9.7339580 -28.0973510 9.9434970 37.8619400 966.8899500
116430 4.0625520 -0.8400531 -9.7311140 -28.2849880 10.1434940 37.8619400 966.8856714
116460 4.0121070 -0.8678952 -10.4879400 -28.5664520 10.2434845 37.7679900 966.8813929
116490 4.1308100 -0.6803352 -10.0999470 -29.4108580 10.8434910 36.8285200 966.8771143
116520 4.2005650 -0.6201603 -9.6369600 -29.6923070 11.3434910 36.3587950 966.8728357
116550 4.4875183 -0.7219487 -9.4022480 -30.3490750 11.6434940 35.8890530 966.8685571
116580 4.4120750 -0.5854326 -9.2467210 -30.5367130 11.4434970 35.8890530 966.8642786
116610 4.0400985 -0.6726262 -9.7543905 -30.3959810 12.0434955 35.9360265 966.8600000
116640 3.6681220 -0.7598199 -10.2620600 -30.2552490 12.6434940 35.9830000 966.8428571
116670 3.3825160 -0.8023316 -10.4550085 -29.5984950 13.1434940 35.7011570 966.8257143
116700 3.3620086 -0.4799020 -9.6303740 -30.1614230 13.8434910 34.7616900 966.8085714
116730 3.4079630 -0.3224295 -8.6776050 -30.6305240 14.4434970 34.6677400 966.7914286
116760 3.2983909 -0.2649490 -8.5800080 -30.5367130 14.8434910 34.5737900 966.7742857
116790 3.1766192 -0.2596351 -8.7038005 -30.2083435 15.1934895 34.6677400 966.7571429
116820 3.0548475 -0.2543211 -8.8275930 -29.8799740 15.5434880 34.7616900 966.7400000
116850 3.0783486 -0.1037343 -9.2169330 -29.5984950 16.1434940 34.6677400 966.7476900
116880 3.0099409 -0.1369652 -9.3664720 -29.2232060 16.4434970 34.4798600 966.7553800
116910 3.0621822 -0.3896397 -9.6224400 -28.8479160 16.9434970 34.8556370 966.7630700
116940 3.2991395 -0.4483177 -9.0641010 -28.2849880 17.5434880 34.5737900 966.7707600
116970 3.6869829 -0.3531157 -8.5735710 -28.1911770 18.0434880 34.2919460 966.7784500
117000 3.7980518 -0.4680766 -8.8338790 -27.8158720 18.0434880 34.2919460 966.7861400
117030 3.8399648 -0.5200935 -9.0455390 -27.5344160 18.2434925 34.3859030 966.7938300
117060 3.8818777 -0.5721103 -9.2571990 -27.2529600 18.4434970 34.4798600 966.8015200
117090 3.8989420 -0.7559280 -9.6489350 -26.6900180 19.1434940 34.3859100 966.8092100
117120 3.9957907 -0.8490344 -9.5799280 -26.5962070 19.2434840 34.5737900 966.8169000
117150 4.1944275 -0.9472302 -9.5139160 -26.5023800 19.5434880 34.5737900 966.8245900
117180 4.0311174 -0.7541318 -9.6418990 -26.8776550 19.3434900 33.7282870 966.8322800
117210 4.0177951 -0.8059989 -9.8837960 -26.8307495 19.5434870 33.8222350 966.8399700
117240 4.0044727 -0.8578661 -10.1256930 -26.7838440 19.7434840 33.9161830 966.8368954
117270 3.9914498 -0.5689668 -10.1613200 -27.2529600 19.3434900 33.3524930 966.8338208
117300 4.0555167 -0.5150789 -10.1689540 -27.5344240 19.6434940 32.8827670 966.8307462
117330 4.2438250 -0.4825964 -9.5282860 -28.0973510 19.3434900 32.6948700 966.8276715
117360 3.8414617 -0.3600014 -10.1405120 -27.6282350 19.6434940 33.0706500 966.8245969
117390 3.5125954 -0.3640430 -10.2571200 -27.3467710 19.8434900 31.9432980 966.8215223
117420 3.3880546 -0.5272037 -9.5562770 -27.5344240 20.1434940 31.9432980 966.8184477
117450 3.2257172 -0.6274203 -9.6421235 -27.4875110 20.2934955 31.7084275 966.8153731
117480 3.0633798 -0.7276369 -9.7279700 -27.4405980 20.4434970 31.4735570 966.8122985
117510 2.6762846 -0.6463559 -9.7794640 -27.1591340 20.4434970 31.9432980 966.8092238
117540 2.7128086 -0.8720865 -9.3188715 -26.6900180 20.5434880 31.6614530 966.8061492
117570 2.5944050 -0.9921368 -9.3672210 -26.7838440 20.2434840 32.4130250 966.8030746
117600 2.4815397 -1.0856923 -9.5742410 -26.9714810 20.5434880 31.6614530 966.8000000
117630 2.6101224 -1.0419083 -9.6384570 -26.8307495 20.5434880 31.6614530 966.8142800
117660 2.7387050 -0.9981244 -9.7026730 -26.6900180 20.5434880 31.6614530 966.8285600
117690 2.8687844 -0.8572673 -9.4428140 -26.5023800 20.7434840 31.8493500 966.8428400
117720 2.9777577 -0.8919951 -9.2263640 -26.8776550 20.5434880 31.6614530 966.8571200
117750 3.2147150 -0.7357200 -8.9081260 -26.1271060 20.1434940 31.5675050 966.8714000
117780 3.3006363 -0.8111632 -9.1594520 -26.2209170 20.6434940 31.9432980 966.8856800
117810 3.5155892 -0.7412586 -9.2868380 -26.2209170 20.7434840 31.9432980 966.8999600
117840 3.6643798 -0.7542815 -9.4047930 -26.4085540 20.7434840 31.4735570 966.8985300
117870 3.7520974 -0.7535330 -9.3631045 -26.4085540 20.8434905 31.8023685 966.8971000
117900 3.8398151 -0.7527845 -9.3214160 -26.4085540 20.9434970 32.1311800 966.8956700
117930 3.9956410 -0.6795868 -9.1814575 -26.1271060 20.4434970 31.7554020 966.8942400
117960 4.0993752 -0.8313711 -9.3881770 -26.5962070 21.0434880 31.6614530 966.8928100
117990 4.2840910 -0.8713381 -9.4645190 -26.6900180 21.0434880 31.0038300 966.8913800
118020 4.3435180 -0.8448431 -9.5577750 -26.9714810 21.3434900 31.0038300 966.8899500
118050 4.3591603 -0.8208930 -9.7346320 -26.8776625 21.0934900 30.9098815 966.8816200
118080 4.3748026 -0.7969428 -9.9114890 -26.7838440 20.8434900 30.8159330 966.8732900
118110 4.3866280 -0.8933423 -9.7430890 -26.9714810 21.4434970 30.5340880 966.8649600
118140 3.9933958 -0.9478290 -10.0661170 -26.8776550 21.6434940 31.0977780 966.8566300
118170 3.5833983 -1.2816348 -10.2056270 -26.7838440 21.9434970 31.0977780 966.8483000
118200 3.5121465 -0.9891431 -9.9466660 -26.4085540 21.9434970 30.9098820 966.8399700
118230 3.3521292 -0.6083350 -9.9613350 -26.7838440 21.7434840 30.4401550 966.8371150
118260 3.2565529 -0.5708379 -9.7321620 -26.9714890 21.7434840 30.5810700 966.8342600
118290 3.1609766 -0.5333409 -9.5029890 -27.1591340 21.7434840 30.7219850 966.8314050
118320 3.0305980 -0.3885919 -8.9257890 -27.2529600 21.9434970 30.4401550 966.8285500
118350 2.8392956 -0.3224295 -8.9051310 -26.5962070 21.7434840 30.5340880 966.8256950
118380 2.8154953 -0.2791695 -9.2667800 -26.7838440 22.5434880 30.3462070 966.8228400
118410 2.7129583 -0.3251239 -9.4669130 -26.5023800 22.6434940 30.6280360 966.8199850
118440 2.5529410 -0.5944139 -9.8987660 -25.8456270 23.6434940 30.5340880 966.8171300
118470 2.7467131 -0.7033873 -9.7664410 -25.6579820 23.9434890 30.5810620 966.8142750
118500 2.9404852 -0.8123607 -9.6341160 -25.4703370 24.2434840 30.6280360 966.8114200
118530 3.3778756 -0.8928932 -8.9834180 -25.1888890 24.6434940 30.8159330 966.8085650
118560 3.7211120 -1.0445279 -8.3902025 -25.0950470 25.1434940 31.1917110 966.8057100
118590 3.8556821 -0.9954300 -8.7734060 -24.7197720 25.3434900 30.7219850 966.8028550
118620 4.0127053 -1.0493180 -9.1187370 -24.2506710 25.9434970 31.0977780 966.8000000
118650 4.1574545 -1.2383748 -9.6049260 -24.4383090 25.9434970 31.0977780 966.8014286
118680 4.1612716 -1.1840378 -9.6551470 -24.7197645 26.0434955 31.1917265 966.8028571
118710 4.1650887 -1.1297008 -9.7053680 -25.0012200 26.1434940 31.2856750 966.8042857
118740 4.2052054 -1.0674303 -9.9631320 -25.3765260 26.1434940 31.2856750 966.8057143
118770 4.2384360 -0.7024891 -9.9454680 -25.2827000 25.8434900 31.2856750 966.8071429
118800 4.0827600 -0.6849756 -10.1825750 -26.1271060 26.4434970 31.3796230 966.8085714
118830 4.1174874 -0.8062234 -10.1089290 -26.9714810 26.5434880 30.5340880 966.8100000
118860 4.0008802 -0.9481283 -9.8453260 -27.3467710 26.8434900 30.0643620 966.8121053
118890 3.8976698 -0.9955049 -9.8705490 -27.2529525 26.9934920 30.1583025 966.8142105
118920 3.7944593 -1.0428814 -9.8957720 -27.1591340 27.1434940 30.2522430 966.8163158
118950 3.3808694 -0.9795630 -10.0774940 -27.0653230 27.1434940 29.9704130 966.8184211
118980 3.1915133 -1.1627820 -10.1030900 -27.1591340 27.4434970 29.7825160 966.8205263
119010 2.9222230 -1.4447955 -9.7406940 -27.4405980 27.3434900 29.5006870 966.8226316
119040 2.7773244 -1.2135265 -9.3721610 -27.1591340 27.5434880 29.5006870 966.8247368
119070 2.6996360 -1.2049942 -9.1602010 -27.2529600 27.5434880 29.3127750 966.8268421
119100 2.6356441 -1.1903995 -9.2365420 -27.3936920 27.4434890 29.3127750 966.8289474
119130 2.5716522 -1.1758049 -9.3128830 -27.5344240 27.3434900 29.3127750 966.8310526
119160 2.2400918 -1.1799961 -9.7460830 -26.9714810 27.5434880 29.7825160 966.8331579
119190 2.4077430 -0.9303154 -9.6799200 -26.1271060 27.4434970 29.9704130 966.8352632
119220 2.6134155 -0.9539662 -9.3504550 -26.0332640 27.4434970 29.5946200 966.8373684
119250 2.8572583 -1.0084529 -9.1703800 -26.1271060 28.2434840 30.0643620 966.8394737
119280 3.0308971 -0.8978329 -8.8036420 -25.8456270 28.3434900 29.5006870 966.8415789
119310 3.0755044 -0.9366023 -8.7572385 -25.6579820 28.2934870 29.9234470 966.8436842
119340 3.1201117 -0.9753717 -8.7108350 -25.4703370 28.2434840 30.3462070 966.8457895
119370 3.3082705 -0.9490265 -9.0831120 -25.3765260 28.5434880 29.6885680 966.8478947
119400 3.3447945 -0.9033714 -9.4890670 -25.2827000 28.0434880 29.7825160 966.8500000
119430 3.9019358 -1.0303074 -9.3735075 -25.4703370 28.2434840 29.8764650 966.8514286
119460 4.0868015 -1.0707234 -9.4247020 -25.3765260 28.2434840 29.8764650 966.8528571
119490 4.2240660 -1.2204121 -9.4447590 -25.2827000 28.5434880 29.8764650 966.8542857
119520 4.2251138 -1.2116553 -9.5229715 -25.0950550 28.2434925 29.8294905 966.8557143
119550 4.2261615 -1.2028985 -9.6011840 -24.9074100 27.9434970 29.7825160 966.8571429
119580 4.1116500 -1.0309062 -10.2699940 -25.2827000 28.5434880 29.8764650 966.8585714
119610 4.2052054 -0.8047265 -10.0330360 -25.2827000 28.0434880 29.7825160 966.8600000
119640 3.9583685 -0.7626640 -9.9689690 -24.8135830 28.2434840 29.5006870 966.8614286
119670 3.0991552 -0.5933661 -10.4942270 -24.7197720 28.1434940 29.7825160 966.8628571
119700 3.1702573 -0.0693059 -10.5602400 -24.7197720 27.8434900 29.5946200 966.8642857
119730 3.1564860 0.0710273 -10.4527635 -24.4852215 27.9934920 29.2658080 966.8657143
119760 3.1427147 0.2113605 -10.3452870 -24.2506710 28.1434940 28.9369960 966.8671429
119790 2.9807515 0.0820294 -9.5267890 -24.3444820 28.2434840 28.9369960 966.8685714
119820 2.8873458 -0.0459544 -9.0471860 -23.9691930 28.4434970 28.4672700 966.8700000
119850 2.6581724 -0.1386118 -9.2527080 -23.6877290 28.1434940 28.9369960 966.8692308
119880 2.5587790 -0.2989284 -9.6424980 -23.4062650 28.7434840 27.9975280 966.8684615
119910 2.6726920 -0.4221222 -9.7028230 -22.4680480 29.1434940 27.9975280 966.8676923
119940 2.7469376 -0.5047504 -9.4848015 -22.3273090 29.1934890 27.9035795 966.8669231
119970 2.8211832 -0.5873786 -9.2667800 -22.1865700 29.2434840 27.8096310 966.8661538
120000 3.0374835 -0.8687933 -8.7014060 -22.0927580 29.4434970 28.8430480 966.8653846
120030 3.4293685 -0.9195378 -8.4828600 -21.3421780 29.7434840 27.9975280 966.8646154
120060 3.5905833 -0.7418573 -8.7948110 -20.7792510 29.2434840 27.9035800 966.8638462
120090 3.7444634 -0.7954459 -8.8263950 -20.6854400 29.9434970 27.8096310 966.8630769
120120 3.7360810 -1.0922786 -9.1831040 -20.7792510 29.6434940 27.8096310 966.8623077
120150 3.7776944 -1.1052267 -9.3378070 -20.6854325 29.5934910 27.8096310 966.8615385
120180 3.8193078 -1.1181748 -9.4925100 -20.5916140 29.5434880 27.8096310 966.8607692
120210 3.8384678 -1.1097922 -9.6992300 -20.8730770 29.3434900 27.6217500 966.8600000
120240 3.6688704 -1.1169772 -10.2466420 -21.7174680 28.7434840 27.7156830 966.8561538
120270 3.5694773 -0.9297167 -10.2412530 -21.8112950 28.5434880 27.5278020 966.8523077
120300 3.9616616 -0.5324428 -9.8140410 -22.3742370 28.3434900 27.5278020 966.8484615
120330 4.0025268 -0.3323089 -9.8496680 -22.4680480 28.0434880 26.8701630 966.8446154
120360 3.8071829 -0.4331243 -10.0706085 -22.7025990 27.6934890 26.4004290 966.8407692
120390 3.6118390 -0.5339397 -10.2915490 -22.9371500 27.3434900 25.9306950 966.8369231
120420 3.0954130 -0.7469467 -10.4569550 -22.5618740 27.3434900 26.3064880 966.8330769
120450 2.5171654 -1.3928535 -10.3545680 -22.8433380 27.1434940 26.9641110 966.8292308
120480 2.6696982 -1.4582676 -9.5459490 -22.8433380 27.1434940 26.5883330 966.8253846
120510 2.6298811 -1.2343332 -9.3580890 -22.7495120 26.4434970 26.2125400 966.8215385
120540 2.4504044 -0.9592053 -9.8743660 -23.3124540 26.5434880 26.2125400 966.8176923
120570 2.5022715 -0.9134754 -9.8882870 -23.2655335 26.4934925 26.3064880 966.8138462
120600 2.5541387 -0.8677455 -9.9022080 -23.2186130 26.4434970 26.4004360 966.8100000
120630 2.6300309 -0.7090755 -10.0941100 -23.2186130 25.3434900 26.5883330 966.8071400
120660 2.7237360 -0.3905379 -9.8065570 -23.5000920 25.0434880 25.9306950 966.8042800
120690 2.9794042 -0.5728587 -9.3543470 -23.5939030 25.6434940 25.9306950 966.8014200
120720 3.1075377 -0.6620732 -8.8891150 -22.7495120 25.9434970 25.6488650 966.7985600
120750 3.3467405 -0.6800358 -8.6062030 -23.3124540 25.9434970 25.6488650 966.7957000
120780 3.4041461 -0.8010592 -8.7590355 -23.0778960 25.8934935 25.5549165 966.7928400
120810 3.4615517 -0.9220825 -8.9118680 -22.8433380 25.8434900 25.4609680 966.7899800
120840 3.3281791 -0.7749385 -9.4520940 -23.3124540 25.4434970 25.2730710 966.7871200
120870 3.6705172 -0.8331674 -9.1748705 -23.4062650 25.4434970 25.0851750 966.7842600
120900 3.6119888 -1.0078541 -9.1796610 -23.5939030 25.1434940 25.2730710 966.7814000
120930 3.6459682 -0.9749227 -9.4869720 -23.8753660 24.8434900 25.0851750 966.7785400
120960 3.9374120 -0.8461903 -9.5233460 -24.1568300 24.7434840 25.7428130 966.7756800
120990 3.9267093 -0.8452173 -9.5812005 -24.1099170 24.8934860 25.2261045 966.7728200
121020 3.9160066 -0.8442444 -9.6390550 -24.0630040 25.0434880 24.7093960 966.7699600
